,id,features
417,4830,"[0.9974177479743958, 0.006350052077323198, 0.1560261845588684, 1.1764148473739624, 0.4731575846672058, 0.24911890923976898, 1.5318636894226074, 0.640034556388855, 0.23963111639022827, 1.0297099351882935]"
418,4840,"[0.7446169853210449, 0.9917662739753723, 0.1750195473432541, 0.9156061410903931, 1.03513765335083, 0.10021355748176575, 1.300946831703186, 0.08350695669651031, 0.26975148916244507, 1.1295796632766724]"
419,4850,"[0.20873630046844482, 0.8233130574226379, 0.03807569667696953, 0.9890244007110596, 1.4923677444458008, 0.7211242914199829, 1.459928274154663, 0.0, 0.16145673394203186, 1.2991561889648438]"
420,4860,"[1.0685187578201294, 1.0521289110183716, 0.7690039873123169, 1.1710771322250366, 0.3666110932826996, 0.3838667571544647, 0.7680411338806152, 0.7813575267791748, 0.09104199707508087, 0.6500208973884583]"
421,4870,"[0.5451340675354004, 0.8018823266029358, 0.5875340104103088, 1.137119174003601, 0.7921171188354492, 0.2622506022453308, 1.00898015499115, 0.6989117860794067, 0.4913155436515808, 0.8872445821762085]"
422,4880,"[0.42067527770996094, 1.1566444635391235, 1.2603826522827148, 1.2004506587982178, 1.4440906047821045, 0.5612810850143433, 0.37766167521476746, 0.022527121007442474, 0.34585869312286377, 0.20080944895744324]"
423,4890,"[0.7394945621490479, 0.7449796199798584, 0.9673110246658325, 1.3141306638717651, 0.6247246265411377, 0.1146543025970459, 0.4442729651927948, 0.8806623816490173, 0.4326138198375702, 0.3872896134853363]"
424,4900,"[1.324929118156433, 1.1571863889694214, 0.31750401854515076, 1.1083718538284302, 1.3095226287841797, 0.15122510492801666, 0.57170569896698, 0.5606739521026611, 0.27810242772102356, 1.1435247659683228]"
425,4910,"[1.008882999420166, 0.2433924525976181, 0.278663694858551, 1.1380316019058228, 0.21079520881175995, 0.3258589208126068, 1.1483205556869507, 1.2680752277374268, 0.5041881799697876, 0.6685102581977844]"
426,4920,"[0.5910479426383972, 0.6875065565109253, 0.8249558210372925, 1.9241210222244263, 0.48043426871299744, 0.2374333143234253, 0.7606686949729919, 0.4500717222690582, 0.3435366451740265, 0.10611144453287125]"
427,4930,"[0.5632146000862122, 0.7786166071891785, 0.1977381408214569, 1.2050106525421143, 1.0760765075683594, 0.0803208276629448, 1.3448121547698975, 0.4360239505767822, 0.241133451461792, 0.8274409174919128]"
428,4940,"[0.5899182558059692, 1.3114014863967896, 0.7786687612533569, 1.6137199401855469, 0.7734513878822327, 0.4322960078716278, 0.8702941536903381, 0.04988719895482063, 0.5270980596542358, 0.4315465986728668]"
429,4950,"[0.8800890445709229, 1.0063717365264893, 0.4786376357078552, 1.277855634689331, 0.4552038013935089, 0.20643053948879242, 1.017539143562317, 0.510652482509613, 0.25408735871315, 0.7044451832771301]"
430,4960,"[0.5659795999526978, 1.3348238468170166, 0.8910467028617859, 1.2055047750473022, 0.8724026083946228, 0.4011070132255554, 1.2199699878692627, 0.3675837516784668, 0.41386690735816956, 0.05962217599153519]"
431,4970,"[0.493764191865921, 1.5604150295257568, 0.33127596974372864, 1.941489815711975, 0.4137134253978729, 0.0, 0.5339643359184265, 0.13529808819293976, 0.010702187195420265, 0.6756004691123962]"
432,4980,"[0.8486024737358093, 0.9260338544845581, 0.735603928565979, 1.133328914642334, 0.6029878258705139, 0.19519872963428497, 0.703279972076416, 0.7156966924667358, 0.2848130166530609, 0.6197870373725891]"
433,4990,"[1.0155340433120728, 0.7552574276924133, 1.362233281135559, 1.3550386428833008, 0.5489251613616943, 0.11807258427143097, 0.7040888071060181, 0.7952914834022522, 0.4280862808227539, 0.20298248529434204]"
434,5000,"[0.38936561346054077, 1.1042495965957642, 0.411906361579895, 1.1114352941513062, 0.9679379463195801, 0.1594097912311554, 1.4826639890670776, 1.0046534538269043, 0.44927287101745605, 1.098884105682373]"
435,5010,"[0.8269142508506775, 1.4406636953353882, 1.1536579132080078, 1.1365541219711304, 0.7584438323974609, 0.14795072376728058, 0.6978787183761597, 0.0, 0.4262894093990326, 0.7605650424957275]"
436,5020,"[0.3985993266105652, 0.9146084189414978, 0.5224616527557373, 0.9770980477333069, 0.9243497252464294, 0.17634882032871246, 1.64409339427948, 0.8530188202857971, 0.4378575086593628, 0.49597597122192383]"
437,5030,"[1.3671694993972778, 0.7675774097442627, 0.0, 0.7801891565322876, 0.1806899905204773, 0.09880946576595306, 1.0653295516967773, 1.6189757585525513, 0.0, 0.7172861695289612]"
438,5040,"[0.6472501754760742, 0.6815900802612305, 0.3871338963508606, 0.6853640675544739, 0.5763726234436035, 0.38528916239738464, 1.7117729187011719, 1.216330647468567, 0.43317827582359314, 0.9403839707374573]"
439,5050,"[0.526117205619812, 0.7313584089279175, 0.6033631563186646, 1.0026565790176392, 1.4222614765167236, 0.34003037214279175, 0.7920889854431152, 1.0007503032684326, 0.2492104321718216, 1.0132132768630981]"
440,5060,"[1.0794637203216553, 0.8854139447212219, 0.5920397043228149, 1.3928422927856445, 0.6429459452629089, 0.33585917949676514, 1.257494330406189, 0.2041720151901245, 0.5320133566856384, 0.053651269525289536]"
441,5070,"[1.0682415962219238, 0.8090447187423706, 0.8700711131095886, 1.2742019891738892, 0.4233473539352417, 0.20113186538219452, 0.733717143535614, 0.7851361632347107, 0.08811204135417938, 0.43913379311561584]"
442,5080,"[0.845973014831543, 0.33490562438964844, 0.5549110770225525, 1.1026136875152588, 1.3165432214736938, 0.20722325146198273, 1.3937797546386719, 0.8390092253684998, 0.6810588240623474, 0.9321513772010803]"
443,5090,"[0.7977754473686218, 0.8120253682136536, 0.7641984224319458, 1.1080455780029297, 0.6312276124954224, 0.07157179713249207, 1.2972440719604492, 1.0544095039367676, 0.3084211051464081, 0.8861348628997803]"
444,5100,"[0.6772459149360657, 1.215627908706665, 0.8356579542160034, 1.4124658107757568, 0.8566759824752808, 0.24158303439617157, 0.972522497177124, 0.7819498181343079, 0.5461062788963318, 0.6966853141784668]"
445,5110,"[0.6965435147285461, 0.8889693021774292, 0.2725532352924347, 1.4684319496154785, 0.4003645181655884, 0.0, 1.1911474466323853, 0.5481230616569519, 0.21327823400497437, 0.903224766254425]"
446,5120,"[0.6244803667068481, 0.874350368976593, 0.552579402923584, 1.1302582025527954, 0.5902678966522217, 0.14160718023777008, 1.0383192300796509, 0.8811096549034119, 0.5047900676727295, 0.7859145402908325]"
447,5130,"[0.9035117626190186, 1.3217967748641968, 0.9219475984573364, 1.2038090229034424, 0.5486997961997986, 0.2758312225341797, 0.8995447754859924, 0.5344918966293335, 0.42795076966285706, 0.4633454382419586]"
448,5140,"[0.6738752126693726, 0.4820307493209839, 0.1548909693956375, 1.0043442249298096, 0.9132041931152344, 0.19918322563171387, 1.0706077814102173, 0.7208917140960693, 0.29215261340141296, 0.9803963303565979]"
449,5150,"[0.7020784020423889, 0.6300256252288818, 0.1607879102230072, 1.2964965105056763, 0.9578671455383301, 0.18082654476165771, 1.4904040098190308, 0.5665777325630188, 0.27076008915901184, 0.47568807005882263]"
450,5160,"[1.246351957321167, 0.27023109793663025, 0.18911729753017426, 1.034731388092041, 1.2597154378890991, 0.579522430896759, 1.123093605041504, 1.3318288326263428, 0.12246310710906982, 0.47306713461875916]"
451,5170,"[1.021899938583374, 0.8458793759346008, 0.7726000547409058, 1.283984899520874, 0.4378710687160492, 0.0, 0.9631472826004028, 1.0194751024246216, 0.008752805180847645, 0.45625633001327515]"
452,5180,"[0.7361990213394165, 0.9204851388931274, 0.503431499004364, 1.526078462600708, 0.6763393878936768, 0.042599666863679886, 0.9742586016654968, 0.6338238716125488, 0.23201368749141693, 0.7181457281112671]"
453,5190,"[0.4253973066806793, 0.7801966071128845, 0.16849027574062347, 0.8581218123435974, 1.1240843534469604, 0.2976565659046173, 1.438218116760254, 0.8890388011932373, 0.4092300832271576, 0.7849825620651245]"
454,5200,"[0.599465548992157, 0.4556731581687927, 0.6183727979660034, 1.2172130346298218, 0.7296651601791382, 0.22973211109638214, 1.571184515953064, 0.5373663902282715, 0.30651602149009705, 0.8399510979652405]"
455,5210,"[0.13039898872375488, 0.9404838681221008, 0.20575222373008728, 1.0325864553451538, 1.1507196426391602, 0.19965064525604248, 1.0677801370620728, 0.663242757320404, 0.39973822236061096, 1.0382657051086426]"
456,5220,"[0.8100343346595764, 1.1373412609100342, 0.6529968976974487, 0.7415121793746948, 0.5110512971878052, 0.1360144019126892, 1.1101151704788208, 0.8592976927757263, 0.03360527753829956, 0.4946945309638977]"
457,5230,"[0.5264872312545776, 0.7060848474502563, 0.18221715092658997, 1.0457676649093628, 0.7419363260269165, 0.45171570777893066, 1.1317495107650757, 0.9111013412475586, 0.28029122948646545, 0.9231093525886536]"
458,5240,"[1.343255877494812, 0.6268986463546753, 0.666763424873352, 1.3820441961288452, 0.9490296840667725, 0.48836618661880493, 0.732663631439209, 0.9106342196464539, 0.676101565361023, 0.378606915473938]"
459,5250,"[0.49045369029045105, 0.9946945905685425, 0.849023699760437, 0.8491698503494263, 0.301425576210022, 0.7012697458267212, 1.023330569267273, 1.4254332780838013, 0.5888506174087524, 0.7189932465553284]"
460,5260,"[0.8098740577697754, 0.9605551362037659, 0.5210758447647095, 1.5605179071426392, 0.496036171913147, 0.2828611731529236, 0.7684016227722168, 0.0, 0.09809625148773193, 0.4463278353214264]"
461,5270,"[0.7640379667282104, 0.30197954177856445, 0.8178502321243286, 1.216930627822876, 0.5808297395706177, 0.0, 1.4331588745117188, 1.0365484952926636, 0.6864994764328003, 0.4367716610431671]"
462,5280,"[0.8383107781410217, 0.5762643814086914, 0.7990111708641052, 1.3737469911575317, 0.24965104460716248, 0.0, 0.8774552345275879, 1.1640197038650513, 0.0, 0.6362898349761963]"
463,5290,"[0.8939663171768188, 0.9819879531860352, 1.3017570972442627, 0.7461787462234497, 0.8000089526176453, 0.6325781941413879, 0.7714085578918457, 1.6470210552215576, 0.2036733627319336, 0.06992090493440628]"
464,5300,"[1.1820464134216309, 0.9724963307380676, 0.9649470448493958, 1.222793698310852, 0.3424033224582672, 0.16125519573688507, 0.9861372113227844, 0.8417247533798218, 0.36131173372268677, 0.5586628913879395]"
465,5310,"[0.7198439836502075, 0.9796513319015503, 0.8721123933792114, 1.4450494050979614, 0.5689086318016052, 0.5746035575866699, 0.7586125731468201, 0.32993605732917786, 0.4151979088783264, 0.2774345576763153]"
466,5320,"[0.12406608462333679, 0.088730588555336, 0.0, 1.4451165199279785, 1.2662273645401, 0.0, 0.41989535093307495, 1.246333122253418, 0.43675705790519714, 0.0]"
467,5330,"[0.8121619820594788, 0.9873966574668884, 0.733671247959137, 1.0079326629638672, 0.0070572770200669765, 0.3208032250404358, 0.7241285443305969, 0.5988211035728455, 0.05768510699272156, 0.2819637954235077]"
468,5340,"[0.5309698581695557, 0.7232741713523865, 0.9422159790992737, 1.2313746213912964, 0.7697098255157471, 0.44993680715560913, 0.7984482645988464, 0.6359288096427917, 0.4643072485923767, 0.5382099151611328]"
469,5350,"[0.9001782536506653, 0.46466264128685, 0.636592447757721, 1.234800100326538, 0.0076208156533539295, 0.012488741427659988, 0.6076889038085938, 0.7437641024589539, 0.21165159344673157, 0.7412622570991516]"
470,5360,"[0.5280236005783081, 0.2653917670249939, 0.17880451679229736, 0.4022964835166931, 0.6129117012023926, 0.512186586856842, 1.5937538146972656, 0.8552642464637756, 0.4257769286632538, 1.340132236480713]"
471,5370,"[0.8668996095657349, 0.506345808506012, 0.1873561590909958, 0.8710497617721558, 0.3252786695957184, 0.2586623728275299, 1.28388249874115, 0.4481317400932312, 0.0, 0.37745922803878784]"
472,5380,"[0.8521689176559448, 0.7319825887680054, 0.9646999835968018, 0.9728363752365112, 0.0, 0.06926320493221283, 1.022161602973938, 1.3250046968460083, 0.08327949792146683, 0.6003524661064148]"
473,5390,"[0.799909234046936, 0.9428499937057495, 0.5754442811012268, 1.1633546352386475, 0.45052868127822876, 0.31936243176460266, 1.1849455833435059, 0.7538915276527405, 0.35534125566482544, 0.9636759161949158]"
474,5400,"[1.4178717136383057, 0.0, 0.41007378697395325, 0.14507973194122314, 0.43635421991348267, 0.4469951391220093, 1.8002429008483887, 0.9285760521888733, 1.0958305597305298, 1.003340482711792]"
475,5410,"[0.6246655583381653, 1.1465699672698975, 0.7948346734046936, 1.0452176332473755, 0.8577796816825867, 0.1683143526315689, 1.1571921110153198, 0.41539788246154785, 0.24633316695690155, 0.7908433079719543]"
476,5420,"[0.3584795594215393, 0.8784680962562561, 0.0, 0.7196252346038818, 1.2681432962417603, 0.0, 0.9356186985969543, 0.0, 0.3647301197052002, 0.341530442237854]"
477,5430,"[0.1655891090631485, 0.8589689135551453, 0.0, 1.405131220817566, 1.5494446754455566, 0.15336903929710388, 0.45033013820648193, 1.160825252532959, 0.5361204147338867, 1.0321838855743408]"
478,5440,"[0.9980546832084656, 0.8064092397689819, 1.1115361452102661, 1.2569303512573242, 0.5805384516716003, 0.4163057208061218, 1.5407626628875732, 0.7690404653549194, 0.3991454243659973, 0.0934729054570198]"
479,5450,"[0.7731801271438599, 0.6392565369606018, 0.9313415288925171, 1.311203122138977, 0.7291306853294373, 0.25875771045684814, 0.9125722646713257, 0.6515852808952332, 0.6198718547821045, 0.035612840205430984]"
480,5460,"[1.0425869226455688, 0.9212859869003296, 0.7393165826797485, 1.5382827520370483, 0.3525018095970154, 0.1497550755739212, 1.0085731744766235, 0.7310501337051392, 0.41156384348869324, 0.5657382607460022]"
481,5470,"[0.6077447533607483, 0.621375560760498, 0.8279445171356201, 1.3133105039596558, 0.5401347279548645, 0.303424209356308, 0.9225690960884094, 0.6060824990272522, 0.7735770344734192, 0.8263847231864929]"
482,5480,"[0.5466393232345581, 1.261934518814087, 0.08752600848674774, 0.9058998823165894, 0.9405208230018616, 0.2164401412010193, 1.0125805139541626, 0.6098194718360901, 0.24752259254455566, 0.5840693116188049]"
483,5490,"[0.31372129917144775, 0.555483877658844, 0.1274881809949875, 0.748700737953186, 0.6749362349510193, 0.25752127170562744, 1.4305652379989624, 0.7436168193817139, 0.29701948165893555, 0.9006872177124023]"
484,5500,"[0.6173402667045593, 0.9485862255096436, 1.1143003702163696, 1.2385165691375732, 0.7332277894020081, 0.12717188894748688, 0.4921712577342987, 0.5979745984077454, 0.5478562116622925, 0.4044787883758545]"
485,5510,"[0.6571528315544128, 0.6750355362892151, 0.00250030355527997, 0.91158127784729, 0.7040414214134216, 0.13797321915626526, 1.0783013105392456, 0.9042549729347229, 0.2618633210659027, 1.4446858167648315]"
486,5520,"[0.521167516708374, 0.829306960105896, 0.4694932997226715, 1.2297443151474, 0.8751764893531799, 0.2981448173522949, 1.417270302772522, 0.7262294292449951, 0.39919644594192505, 0.7905476689338684]"
487,5530,"[0.9674721360206604, 0.8521073460578918, 0.5866699814796448, 1.2249723672866821, 0.5350664258003235, 0.0, 0.7358716130256653, 0.7519729137420654, 0.14502626657485962, 0.3039734363555908]"
488,5540,"[0.6686469316482544, 0.9117841720581055, 0.23442992568016052, 1.490309715270996, 0.5974022746086121, 0.14982381463050842, 0.9723722338676453, 0.2267119139432907, 0.2730177640914917, 0.7168430685997009]"
489,5550,"[0.4185884892940521, 1.008264183998108, 0.24240393936634064, 0.8613261580467224, 0.7834181785583496, 0.13010962307453156, 1.2885549068450928, 0.938506543636322, 0.14133940637111664, 1.0858385562896729]"
490,5560,"[0.0, 0.8666516542434692, 0.5209057331085205, 1.33228600025177, 0.8234010338783264, 0.10985234379768372, 1.0521210432052612, 1.4241080284118652, 0.4371030330657959, 1.0857964754104614]"
491,5570,"[0.9282780885696411, 0.7126240730285645, 0.37583693861961365, 1.0981727838516235, 0.8984166383743286, 0.34768223762512207, 1.335817813873291, 0.8061837553977966, 0.13754390180110931, 0.7026026844978333]"
492,5580,"[0.7632503509521484, 1.0220091342926025, 0.4631905257701874, 0.9943517446517944, 0.6285273432731628, 0.41578027606010437, 1.3295708894729614, 0.7780387997627258, 0.31344878673553467, 1.106804609298706]"
493,5590,"[0.4179655909538269, 0.3333541452884674, 0.9477325677871704, 1.355046033859253, 0.8910070061683655, 0.30934932827949524, 1.4758148193359375, 0.0, 0.8874167203903198, 0.05485129356384277]"
494,5600,"[0.6143136620521545, 0.4819334149360657, 0.36621686816215515, 1.0595331192016602, 1.5967873334884644, 0.4674479067325592, 1.2681940793991089, 0.6291301250457764, 0.2621535360813141, 0.8168003559112549]"
495,5610,"[0.7695807814598083, 1.1274724006652832, 0.21794511377811432, 1.2152007818222046, 0.8359349370002747, 0.04062628746032715, 0.9782525300979614, 0.8689759969711304, 0.17678487300872803, 0.9838733673095703]"
496,5620,"[0.48789867758750916, 0.811644434928894, 0.0, 0.8395956158638, 0.6069208979606628, 0.005974736995995045, 1.0311228036880493, 0.7820863127708435, 0.033896930515766144, 1.4415589570999146]"
497,5630,"[0.6354265213012695, 0.5120384097099304, 0.6217950582504272, 1.4159374237060547, 0.823604941368103, 0.019623838365077972, 0.917887270450592, 0.8560810685157776, 0.4150601625442505, 0.6332510113716125]"
498,5640,"[0.9405374526977539, 0.27950289845466614, 0.3730340600013733, 0.911720335483551, 0.42671945691108704, 0.2733389437198639, 1.104417324066162, 1.1105283498764038, 0.2535971403121948, 1.0364570617675781]"
499,5650,"[0.13956990838050842, 0.6769618988037109, 0.22543896734714508, 0.8040528893470764, 1.0997569561004639, 0.2904440462589264, 1.2921026945114136, 0.319478839635849, 0.1790049821138382, 0.5729714035987854]"
500,5660,"[0.8028475642204285, 0.47676220536231995, 1.0379809141159058, 1.4037882089614868, 0.16420991718769073, 0.04348289594054222, 1.3960946798324585, 1.108371376991272, 0.3288007080554962, 0.019198676571249962]"
501,5670,"[0.8402435183525085, 0.21276046335697174, 0.32954269647598267, 0.7054516077041626, 0.04929981380701065, 0.005241092294454575, 1.9686866998672485, 2.137157678604126, 0.0, 0.8282474279403687]"
502,5680,"[0.6500489115715027, 1.165846347808838, 0.8341142535209656, 1.4330450296401978, 0.4417712390422821, 0.33838483691215515, 0.6830275654792786, 0.3674911856651306, 0.6945152282714844, 0.9102364778518677]"
503,5690,"[1.3557417392730713, 0.7170949578285217, 1.0487122535705566, 1.3283991813659668, 0.0, 0.05857923626899719, 0.6320671439170837, 0.9654724597930908, 0.16566519439220428, 0.7904247045516968]"
504,5700,"[0.7282034754753113, 0.9493035674095154, 0.316789835691452, 0.6982312202453613, 1.1721832752227783, 0.21302637457847595, 1.130799651145935, 0.809320330619812, 0.2994635999202728, 0.9875180721282959]"
505,5710,"[0.931302011013031, 0.47407689690589905, 0.21497032046318054, 1.37814199924469, 0.6748166680335999, 0.035689577460289, 0.7781866192817688, 0.777315616607666, 0.2266703099012375, 0.7716866135597229]"
506,5720,"[0.5213109850883484, 0.4516691267490387, 0.0, 0.8577609062194824, 0.0, 0.06432948261499405, 1.159193515777588, 0.866666316986084, 0.09748777747154236, 0.8210650086402893]"
507,5730,"[0.4880284070968628, 0.6817009449005127, 0.4236636161804199, 0.8359212279319763, 0.7733221054077148, 0.18687638640403748, 1.0569177865982056, 0.3749801814556122, 0.03982387110590935, 1.0254297256469727]"
508,5740,"[0.9045174717903137, 0.6747605800628662, 0.0784342810511589, 1.5827361345291138, 0.1700161248445511, 0.0, 0.5378353595733643, 0.44281110167503357, 0.09162796288728714, 0.24672996997833252]"
509,5750,"[0.71761155128479, 0.9258167743682861, 0.7272724509239197, 1.373913288116455, 0.41621458530426025, 0.32159268856048584, 0.5920025706291199, 0.21797670423984528, 0.40711694955825806, 0.36659982800483704]"
510,5760,"[0.44470924139022827, 0.8504163026809692, 0.8250724673271179, 0.7554997801780701, 0.0, 0.5613746643066406, 0.7435039281845093, 1.5916473865509033, 0.0, 1.3927416801452637]"
511,5770,"[0.8954625129699707, 1.1958014965057373, 0.9432516098022461, 1.2057255506515503, 0.5370219945907593, 0.10369355231523514, 0.9530001282691956, 0.6144284605979919, 0.4581088423728943, 0.9218531847000122]"
512,5780,"[0.5489833354949951, 0.42281731963157654, 0.45828551054000854, 0.6199200749397278, 0.41548454761505127, 0.533929169178009, 1.291635513305664, 1.3348454236984253, 0.49836456775665283, 1.4063146114349365]"
513,5790,"[0.6714363694190979, 0.6512348651885986, 0.08878173679113388, 1.1518964767456055, 0.7690388560295105, 0.23909790813922882, 0.9727178812026978, 0.7267628312110901, 0.2026536762714386, 1.0950485467910767]"
514,5800,"[0.7613774538040161, 0.2128448784351349, 0.19136856496334076, 0.7918374538421631, 0.6905912756919861, 0.006414900068193674, 1.4407072067260742, 0.5301251411437988, 0.4941519498825073, 1.061768889427185]"
515,5810,"[0.35808759927749634, 1.1320381164550781, 1.004546880722046, 1.228546142578125, 0.9680367112159729, 0.35743248462677, 0.6119186878204346, 0.6110742092132568, 0.7558539509773254, 0.46124082803726196]"
516,5820,"[0.4952348470687866, 0.7036595344543457, 0.28583812713623047, 0.8378830552101135, 0.26990580558776855, 0.19666408002376556, 0.7199739217758179, 1.005139708518982, 0.6223357915878296, 1.2296944856643677]"
517,5830,"[0.8565283417701721, 0.7153286933898926, 0.28368833661079407, 0.83722323179245, 1.3944507837295532, 0.23527634143829346, 0.8918853402137756, 0.9029189348220825, 0.5494738817214966, 1.2529197931289673]"
518,5840,"[0.41251617670059204, 0.9099013805389404, 0.31662991642951965, 1.0762975215911865, 1.2562285661697388, 0.2637515664100647, 0.9814161658287048, 0.49386683106422424, 0.35529762506484985, 0.7860831022262573]"
519,5850,"[0.41398486495018005, 0.7826896905899048, 0.13416177034378052, 0.2034616619348526, 0.5928362011909485, 0.30708053708076477, 0.35279226303100586, 0.4184122383594513, 0.003946715034544468, 0.5434479117393494]"
520,5860,"[0.7787210941314697, 0.7661365866661072, 0.2533673942089081, 1.1065683364868164, 1.077742576599121, 0.24028709530830383, 1.119080662727356, 0.9030240774154663, 0.33281004428863525, 0.7522131204605103]"
521,5870,"[1.5699825286865234, 0.901988685131073, 0.2677289545536041, 1.3028059005737305, 0.2719639539718628, 0.0, 0.9521964192390442, 0.833304226398468, 0.0, 0.7009409070014954]"
522,5880,"[1.0032649040222168, 0.3984921872615814, 0.4668591320514679, 1.0607247352600098, 0.5495744347572327, 0.2204439491033554, 1.0785436630249023, 0.7891251444816589, 0.04899539053440094, 0.6083090901374817]"
523,5890,"[1.0501974821090698, 1.049075961112976, 0.545540452003479, 1.0799201726913452, 0.529283344745636, 0.16827349364757538, 0.9948354363441467, 0.7079557776451111, 0.18670432269573212, 0.7877904772758484]"
524,5900,"[0.9630042910575867, 0.9878092408180237, 1.417163610458374, 0.8296027183532715, 0.23178589344024658, 0.09536570310592651, 0.3405134379863739, 0.5257911086082458, 0.4498768448829651, 0.40423452854156494]"
525,5910,"[0.6092099547386169, 0.8657895922660828, 0.925636351108551, 1.5160325765609741, 0.865131676197052, 0.1081746369600296, 0.9110383987426758, 0.34480246901512146, 0.32830822467803955, 0.39288759231567383]"
526,5920,"[0.7107442617416382, 0.7782097458839417, 0.4046063721179962, 0.9970858693122864, 1.131217122077942, 0.15833780169487, 0.8274132013320923, 0.9527046084403992, 0.031327273696660995, 0.9566123485565186]"
527,5930,"[0.850909948348999, 1.03516685962677, 0.5328171849250793, 1.4390687942504883, 0.8332619667053223, 0.2685529887676239, 1.1545239686965942, 0.5842334628105164, 0.23324331641197205, 0.8001644015312195]"
528,5940,"[0.4817938804626465, 0.543296217918396, 0.5929538607597351, 0.4687352776527405, 0.8060892224311829, 0.31612274050712585, 1.0237678289413452, 1.110184907913208, 0.6636772751808167, 0.9317939877510071]"
529,5950,"[0.8542734384536743, 0.9948725700378418, 0.5409192442893982, 1.0026745796203613, 0.07597212493419647, 0.02920946665108204, 0.7406054139137268, 0.5024537444114685, 0.2213173657655716, 0.6083372235298157]"
530,5960,"[0.23510119318962097, 0.7597944736480713, 0.3139634430408478, 0.9455593228340149, 1.287977933883667, 0.6557021737098694, 1.0393054485321045, 0.8340786695480347, 0.5343064665794373, 1.1864780187606812]"
531,5970,"[0.128107950091362, 0.43080347776412964, 0.47420501708984375, 1.4280030727386475, 1.0327041149139404, 0.0, 1.6170426607131958, 0.2367284893989563, 0.31386902928352356, 1.1092299222946167]"
532,5980,"[0.47906267642974854, 0.9380561709403992, 0.3729221522808075, 1.0874840021133423, 0.4851086139678955, 0.18352891504764557, 1.0878350734710693, 0.5520740747451782, 0.38977116346359253, 0.7425925731658936]"
533,5990,"[0.7376033067703247, 1.1731657981872559, 0.7265949845314026, 1.1451643705368042, 0.4477115869522095, 0.2830466330051422, 0.9119230508804321, 0.39345625042915344, 0.32923993468284607, 0.37360212206840515]"
534,6000,"[0.5763852596282959, 0.6161609292030334, 0.28394708037376404, 0.9394040703773499, 0.6353394985198975, 0.1815902292728424, 1.0742610692977905, 0.7598463892936707, 0.27545344829559326, 1.1649937629699707]"
535,6010,"[0.65201336145401, 0.7255151271820068, 0.23874607682228088, 0.9684565663337708, 0.6546368598937988, 0.3173418641090393, 1.5346989631652832, 0.9671716094017029, 0.30406203866004944, 1.1202988624572754]"
536,6020,"[0.6924964785575867, 0.9214520454406738, 0.8493812084197998, 1.3647724390029907, 0.6805164217948914, 0.2077869474887848, 1.1857489347457886, 0.7844439744949341, 0.31490346789360046, 0.7375385761260986]"
537,6030,"[1.084761619567871, 0.4599608778953552, 0.49571260809898376, 1.1886199712753296, 0.5531471371650696, 0.214958056807518, 1.6150022745132446, 1.1800400018692017, 0.3181506395339966, 0.4768371284008026]"
538,6040,"[0.7006072402000427, 0.9583364129066467, 1.091278314590454, 1.4250822067260742, 0.14804670214653015, 0.2124723643064499, 0.5347412824630737, 0.2581494152545929, 0.4621545970439911, 0.5766840577125549]"
539,641,"[0.7577787637710571, 0.8128973841667175, 0.650366485118866, 0.9353591203689575, 1.0619829893112183, 0.21309508383274078, 1.1991862058639526, 0.13217896223068237, 0.290362149477005, 0.7997583746910095]"
540,651,"[0.8628542423248291, 1.156049370765686, 0.6039593815803528, 1.1421443223953247, 0.33061328530311584, 0.2613475024700165, 1.1301013231277466, 0.7423386573791504, 0.37615519762039185, 0.558612585067749]"
541,661,"[0.7846558094024658, 1.0521570444107056, 0.6220871806144714, 1.1928523778915405, 0.37496036291122437, 0.1066427230834961, 1.5049694776535034, 0.7678788900375366, 0.18325862288475037, 1.1115257740020752]"
542,671,"[1.1016958951950073, 1.0161333084106445, 0.7677193880081177, 1.303419589996338, 0.36761966347694397, 0.10414353758096695, 1.0092790126800537, 0.5158801674842834, 0.4377523362636566, 0.5811284780502319]"
543,681,"[0.7800604104995728, 1.2783061265945435, 0.5544818639755249, 1.1894786357879639, 0.9140669107437134, 0.48048537969589233, 1.41990065574646, 0.8627377152442932, 0.49243199825286865, 0.38207805156707764]"
544,691,"[1.0739766359329224, 0.7002395987510681, 0.8009837865829468, 0.8832864165306091, 0.7528977990150452, 0.19017212092876434, 1.1101453304290771, 0.966038703918457, 0.44894957542419434, 0.8056551218032837]"
545,701,"[0.6386667490005493, 0.9013917446136475, 0.19603590667247772, 0.7537431120872498, 1.046956181526184, 0.0711965560913086, 0.7899262309074402, 0.7931200861930847, 0.23255512118339539, 1.24756920337677]"
546,711,"[0.8076559901237488, 1.0789724588394165, 0.8389586806297302, 1.1813980340957642, 0.4118666350841522, 0.20457413792610168, 0.9416578412055969, 0.4993245005607605, 0.38478437066078186, 0.6339463591575623]"
547,721,"[0.1893817037343979, 0.5031140446662903, 0.23504269123077393, 0.7047615051269531, 1.1248949766159058, 0.409868985414505, 1.4467995166778564, 0.9480054378509521, 0.24585463106632233, 1.138787031173706]"
548,731,"[0.7393001914024353, 0.49419254064559937, 0.8525916337966919, 1.2884219884872437, 0.8967209458351135, 0.4237097203731537, 1.3640711307525635, 0.6850534081459045, 0.573104202747345, 0.47769397497177124]"
