user_id,gender,age,occupation
1664,0,18,4
1665,1,45,17
1666,1,25,14
1667,1,50,16
1668,1,35,2
1669,0,25,17
1670,0,56,13
1671,1,35,0
1672,1,25,17
1673,1,1,10
1674,1,35,2
1675,0,25,6
1676,1,18,4
1677,1,18,14
1678,0,18,17
1679,1,25,12
1680,1,25,20
1681,1,18,4
1682,1,25,2
1683,0,25,7
1684,1,18,3
1685,1,35,12
1686,1,35,12
1687,1,25,3
1688,0,18,4
1689,1,35,5
1690,1,35,16
1691,0,25,17
1692,1,35,20
1693,1,25,12
1694,1,25,12
1695,1,25,1
1696,1,35,7
1697,0,18,4
1698,1,35,2
1699,0,25,19
1700,1,25,20
1701,0,25,4
1702,1,18,10
1703,1,18,15
1704,1,25,4
1705,0,18,4
1706,1,25,20
1707,1,50,1
1708,1,25,0
1709,1,25,0
1710,1,18,0
1711,0,18,4
1712,1,25,0
1713,1,25,0
1714,1,25,17
1715,1,25,16
1716,1,25,0
1717,0,50,6
1718,1,18,4
1719,1,18,16
1720,1,18,4
1721,1,18,19
1722,1,35,0
1723,1,35,17
1724,1,18,4
1725,1,18,19
1726,1,25,2
1727,1,35,16
1728,1,18,4
1729,1,25,7
1730,0,18,4
1731,0,18,0
1732,1,18,4
1733,1,18,14
1734,1,45,17
1735,1,18,20
1736,1,56,8
1737,1,35,20
1738,1,35,16
1739,1,56,16
1740,1,56,1
1741,1,35,7
1742,1,25,15
1743,1,35,17
1744,1,35,12
1745,1,45,0
1746,1,25,4
1747,1,25,0
1748,1,50,1
1749,1,25,2
1750,1,50,5
1751,1,35,20
1752,1,25,3
1753,1,35,6
1754,1,18,19
1755,0,18,4
1756,0,25,1
1757,1,25,4
1758,0,25,0
1759,1,25,16
1760,0,25,3
1761,1,35,0
1762,1,25,14
1763,1,35,7
1764,1,18,0
1765,1,18,4
1766,0,45,0
1767,1,25,20
1768,1,45,16
1769,1,25,17
1770,1,35,16
1771,1,25,17
1772,1,56,2
1773,1,18,4
1774,1,25,17
1775,1,25,4
1776,1,25,0
1777,1,25,20
1778,1,18,4
1779,1,18,1
1780,1,35,1
1781,0,35,0
1782,1,45,0
1783,1,18,4
1784,1,18,20
1785,1,18,4
1786,1,45,1
1787,1,18,8
1788,1,45,2
1789,1,1,10
1790,1,25,0
1791,1,18,4
1792,0,25,2
1793,1,25,4
1794,1,25,11
1795,1,18,17
1796,1,50,11
1797,1,35,7
1798,1,45,11
1799,1,35,11
1800,1,18,4
1801,0,25,6
1802,1,18,4
1803,1,25,2
1804,1,25,7
1805,1,18,4
1806,1,18,4
1807,1,18,17
1808,0,18,4
1809,0,25,14
1810,1,50,13
1811,1,56,2
1812,0,25,12
1813,0,35,6
1814,1,50,7
1815,1,1,1
1816,0,35,9
1817,1,35,1
1818,1,1,8
1819,0,35,12
1820,1,25,20
1821,1,25,20
1822,0,25,0
1823,0,35,1
1824,0,18,4
1825,1,25,7
1826,1,45,11
1827,0,25,1
1828,1,18,4
1829,1,25,16
1830,1,18,4
1831,1,18,4
1832,0,18,4
1833,1,18,17
1834,1,35,5
1835,1,25,19
1836,1,25,0
1837,1,25,2
1838,1,35,7
1839,1,18,4
1840,1,25,12
1841,1,18,0
1842,1,18,4
1843,1,25,12
1844,0,18,4
1845,1,25,2
1846,1,45,12
1847,1,18,4
1848,1,35,5
1849,1,35,7
1850,1,18,5
1851,1,25,19
1852,1,25,12
1853,1,50,0
1854,1,25,0
1855,1,18,4
1856,1,56,7
1857,1,1,10
1858,0,18,4
1859,0,25,4
1860,1,56,16
1861,1,50,16
1862,1,50,14
1863,1,18,4
1864,1,35,7
1865,0,18,1
1866,1,25,7
1867,1,50,7
1868,1,50,11
1869,1,45,14
1870,1,56,13
1871,0,45,1
1872,1,50,20
1873,1,35,7
1874,1,45,7
1875,1,35,12
1876,1,25,12
1877,0,45,20
1878,1,1,10
1879,1,25,4
1880,1,35,0
1881,1,35,2
1882,1,35,16
1883,0,50,0
1884,1,45,20
1885,1,50,17
1886,1,25,12
1887,1,56,15
1888,1,35,12
1889,1,18,14
1890,1,50,6
1891,1,45,1
1892,1,25,20
1893,0,35,0
1894,0,35,7
1895,1,35,14
1896,1,56,13
1897,0,50,2
1898,1,25,12
1899,0,45,6
1900,1,56,12
1901,1,50,7
1902,1,25,19
1903,1,35,0
1904,1,18,1
1905,0,35,20
1906,0,25,5
1907,1,35,17
1908,1,56,13
1909,1,18,4
1910,1,1,10
1911,0,18,4
1912,1,25,4
1913,1,25,17
1914,0,35,14
1915,1,50,13
1916,1,45,7
1917,1,18,10
1918,0,45,6
1919,1,1,0
1920,0,35,7
1921,1,56,12
1922,0,25,7
1923,1,35,7
1924,0,56,6
1925,1,50,7
1926,0,1,0
1927,1,35,7
1928,1,1,10
1929,0,1,10
1930,1,25,15
1931,1,25,2
1932,1,25,7
1933,1,18,19
1934,1,25,17
1935,1,1,10
1936,1,35,0
1937,1,25,11
1938,0,25,2
1939,0,35,2
1940,1,25,12
1941,1,35,17
1942,1,35,5
1943,1,18,4
1944,0,18,4
1945,1,25,20
1946,1,25,14
1947,1,25,7
1948,1,1,10
1949,1,18,17
1950,1,25,12
1951,0,18,4
1952,1,35,1
1953,0,25,2
1954,1,25,16
1955,1,1,19
1956,1,35,0
1957,0,18,4
1958,0,25,1
1959,0,50,13
1960,1,45,7
1961,0,50,3
1962,0,18,1
1963,0,50,9
1964,0,25,6
1965,1,56,17
1966,1,25,20
1967,1,50,7
1968,1,25,11
1969,0,25,3
1970,1,50,13
1971,0,25,14
1972,1,45,17
1973,1,25,1
1974,1,35,17
1975,1,18,4
1976,1,35,5
1977,1,56,6
1978,1,1,10
1979,1,56,17
1980,1,35,7
1981,1,56,1
1982,1,1,10
1983,1,25,14
1984,1,18,10
1985,1,45,12
1986,1,50,13
1987,1,25,17
1988,0,25,1
1989,1,50,6
1990,1,25,7
1991,1,25,20
1992,1,18,4
1993,1,35,17
1994,1,35,2
1995,1,25,1
1996,1,35,0
1997,1,25,0
1998,0,50,9
1999,0,35,3
2000,1,18,4
2001,1,50,1
2002,0,56,13
2003,1,1,10
2004,1,45,19
2005,1,18,4
2006,1,35,0
2007,1,50,16
2008,1,25,3
2009,0,35,7
2010,1,18,4
2011,0,35,3
2012,1,25,4
2013,1,45,0
2014,1,18,4
2015,1,18,4
2016,0,56,2
2017,1,25,17
2018,1,35,16
2019,1,50,1
2020,1,25,7
2021,1,25,0
2022,1,25,7
2023,1,18,4
2024,1,1,19
2025,1,56,13
2026,1,50,16
2027,0,25,9
2028,1,45,6
2029,0,25,12
2030,1,25,4
2031,1,35,20
2032,1,50,14
2033,0,45,20
2034,0,45,2
2035,0,18,0
2036,0,25,14
2037,1,56,14
2038,0,45,1
2039,1,50,16
2040,0,25,7
2041,0,25,20
2042,1,1,10
2043,1,25,14
2044,0,45,0
2045,0,1,0
2046,1,35,1
2047,1,1,10
2048,1,50,6
2049,0,50,0
2050,0,35,3
2051,1,35,7
2052,1,1,10
2053,1,45,11
2054,1,25,12
2055,1,50,11
2056,1,25,4
2057,1,35,1
2058,0,56,1
2059,1,35,0
2060,1,1,1
2061,1,56,1
2062,1,18,4
2063,1,25,4
2064,1,35,1
2065,1,25,6
2066,0,25,6
2067,1,50,16
2068,0,35,12
2069,1,56,15
2070,0,35,6
2071,1,45,7
2072,0,50,12
2073,0,18,4
2074,1,18,4
2075,0,25,4
2076,1,18,4
2077,1,18,0
2078,1,18,4
2079,1,1,10
2080,1,25,11
2081,1,18,17
2082,1,1,19
2083,1,18,4
2084,1,18,4
2085,1,18,0
2086,1,35,14
2087,1,25,0
2088,1,50,7
2089,1,35,17
2090,1,35,17
2091,0,35,20
2092,1,56,1
2093,1,18,0
2094,1,35,2
2095,1,56,13
2096,0,25,17
2097,1,18,5
2098,1,35,20
2099,0,18,0
2100,0,25,0
2101,1,25,16
2102,1,25,11
2103,1,35,12
2104,1,45,15
2105,1,25,1
2106,0,18,20
2107,1,25,1
2108,1,1,10
2109,1,25,16
2110,1,50,11
2111,1,56,13
2112,0,45,12
2113,1,25,6
2114,1,18,18
2115,1,35,17
2116,1,18,4
2117,1,56,13
2118,1,25,14
2119,1,35,4
2120,1,1,0
2121,1,56,13
2122,1,35,12
2123,0,35,0
2124,1,25,0
2125,1,35,3
2126,1,56,14
2127,1,18,4
2128,0,45,1
2129,1,25,5
2130,1,45,0
2131,1,25,0
2132,1,56,14
2133,0,1,10
2134,1,18,10
2135,1,50,1
2136,1,35,18
2137,0,1,10
2138,0,18,4
2139,0,50,3
2140,1,45,14
2141,0,50,16
2142,0,45,14
2143,1,18,4
2144,1,18,0
2145,1,18,10
2146,1,18,2
2147,0,18,0
2148,0,18,0
2149,1,25,0
2150,0,18,4
2151,1,56,13
2152,1,18,4
2153,1,18,16
2154,1,25,12
2155,0,1,10
2156,1,18,19
2157,0,18,3
2158,1,25,12
2159,0,50,14
2160,0,18,19
2161,0,35,2
2162,0,1,10
2163,1,18,0
2164,1,35,0
2165,1,25,7
2166,1,1,10
2167,0,25,6
2168,1,1,10
2169,1,1,0
2170,0,50,16
2171,1,35,0
2172,1,18,20
2173,1,50,13
2174,1,50,12
2175,1,25,4
2176,1,1,19
2177,0,35,20
2178,1,45,14
2179,0,25,0
2180,1,25,12
2181,1,25,0
2182,0,25,4
2183,0,56,1
2184,1,18,4
2185,1,45,17
2186,1,18,5
2187,1,45,16
2188,0,18,19
2189,1,1,10
2190,0,25,15
2191,1,18,4
2192,0,25,0
2193,1,1,10
2194,1,25,17
2195,1,1,10
2196,1,25,12
2197,0,25,1
2198,0,35,9
2199,1,1,10
2200,1,35,1
2201,1,56,20
2202,0,1,10
2203,1,45,12
2204,1,56,3
2205,0,25,7
2206,1,45,7
2207,1,18,4
2208,1,25,0
2209,1,35,7
2210,1,45,17
2211,1,45,6
2212,1,18,4
2213,0,25,0
2214,0,25,1
2215,0,25,0
2216,0,25,20
2217,1,1,10
2218,1,35,17
2219,1,25,6
2220,0,50,3
2221,1,56,17
2222,0,45,1
2223,1,25,2
2224,1,25,12
2225,1,25,5
2226,0,25,7
2227,1,50,14
2228,1,25,12
2229,1,45,0
2230,0,45,1
2231,1,50,11
2232,1,25,14
2233,0,35,3
2234,1,56,1
2235,1,1,10
2236,1,1,10
2237,0,35,6
2238,0,25,4
2239,1,18,10
2240,1,45,12
2241,1,45,5
2242,1,18,4
2243,1,45,2
2244,1,1,10
2245,1,1,10
2246,1,25,0
2247,1,45,2
2248,0,35,12
2249,1,25,5
2250,1,18,19
2251,1,35,14
2252,0,18,1
2253,0,50,0
2254,1,35,5
2255,0,35,6
2256,0,45,15
2257,0,18,4
2258,0,18,4
2259,0,56,16
2260,0,25,20
2261,1,25,5
2262,1,45,17
2263,1,25,6
2264,0,45,7
2265,1,56,13
2266,0,50,2
2267,0,56,13
2268,0,35,1
2269,0,45,0
2270,1,18,1
2271,1,50,14
2272,1,25,0
2273,1,25,6
2274,1,18,2
2275,1,56,7
2276,1,56,13
2277,0,45,9
2278,1,50,17
2279,1,50,7
2280,1,56,6
2281,1,45,11
2282,1,50,2
2283,1,35,18
2284,1,25,20
2285,0,1,10
2286,1,35,17
2287,1,56,0
2288,1,1,10
2289,0,50,1
2290,1,25,0
2291,1,45,1
2292,1,50,15
2293,0,56,3
2294,1,56,13
2295,1,45,11
2296,0,25,6
2297,1,56,13
2298,1,35,17
2299,0,18,10
2300,1,56,13
2301,0,25,12
2302,1,50,12
2303,1,50,17
2304,1,45,12
2305,1,50,20
2306,0,18,4
2307,1,25,17
2308,0,45,16
2309,0,45,0
2310,1,45,12
2311,0,25,4
2312,1,45,0
2313,0,50,6
2314,0,25,1
2315,1,56,7
2316,1,35,0
2317,0,45,9
2318,1,56,7
2319,1,35,7
2320,0,50,1
2321,1,25,7
2322,0,56,13
2323,1,35,3
2324,1,35,17
2325,0,18,4
2326,1,18,4
2327,1,18,10
2328,1,56,7
2329,0,56,15
2330,1,45,7
2331,1,56,1
2332,1,56,14
2333,1,50,6
2334,0,56,7
2335,1,50,17
2336,1,35,18
2337,1,35,17
2338,1,45,17
2339,0,56,3
2340,1,35,2
2341,1,56,1
2342,1,35,3
2343,0,45,1
2344,1,25,12
2345,1,35,16
2346,0,1,10
2347,1,35,1
2348,1,50,12
2349,1,25,8
2350,1,18,4
2351,0,25,0
2352,1,50,13
2353,0,35,9
2354,1,35,11
2355,0,45,9
2356,0,50,16
2357,0,35,14
2358,0,56,6
2359,1,56,13
2360,1,50,6
2361,1,56,7
2362,1,25,14
2363,1,50,14
2364,0,56,9
2365,1,50,7
2366,0,45,16
2367,0,25,9
2368,0,56,13
2369,1,35,14
2370,1,50,1
2371,0,35,7
2372,0,45,7
2373,1,45,7
2374,1,25,14
2375,0,50,7
2376,1,25,1
2377,1,35,0
2378,1,25,3
2379,1,18,18
2380,1,25,4
2381,0,35,9
2382,1,50,13
2383,0,25,14
2384,1,35,17
2385,0,45,2
2386,0,25,0
2387,1,25,17
2388,1,56,5
2389,1,25,16
2390,0,25,6
2391,1,50,18
2392,0,56,3
2393,1,56,13
2394,1,35,6
2395,1,35,7
2396,0,18,0
2397,0,35,11
2398,1,25,0
2399,1,35,17
2400,0,25,16
2401,1,25,4
2402,1,45,17
2403,1,18,4
2404,1,18,7
2405,1,50,8
2406,0,56,12
2407,1,35,16
2408,0,45,1
2409,0,35,9
2410,1,56,7
2411,0,35,14
2412,1,56,13
2413,0,56,7
2414,1,25,1
2415,1,25,7
2416,1,45,7
2417,1,45,1
2418,0,1,10
2419,1,25,0
2420,1,50,7
2421,1,35,7
2422,0,50,9
2423,0,45,9
2424,1,25,17
2425,0,35,14
2426,1,56,0
2427,0,25,14
2428,1,45,17
2429,1,25,2
2430,1,25,4
2431,0,25,4
2432,1,25,4
2433,1,25,4
2434,1,25,4
2435,1,25,4
2436,1,25,7
2437,1,25,4
2438,1,35,1
2439,1,45,17
2440,1,50,17
2441,0,45,6
2442,1,35,17
2443,0,35,0
2444,0,45,4
2445,1,25,0
2446,1,18,7
2447,1,25,14
2448,1,35,6
2449,1,56,13
2450,1,45,16
2451,1,45,12
2452,1,45,7
2453,1,25,7
2454,1,18,0
2455,1,35,7
2456,1,25,5
2457,1,25,0
2458,1,25,7
2459,1,50,7
2460,0,50,1
2461,1,18,4
2462,1,35,1
2463,1,25,7
2464,0,18,4
2465,1,50,6
2466,1,25,15
2467,1,1,10
2468,1,50,1
2469,1,25,4
2470,1,35,18
2471,1,50,13
2472,1,25,18
2473,1,25,12
2474,1,25,12
2475,0,25,18
2476,1,50,12
2477,1,45,0
2478,1,50,1
2479,0,25,1
2480,0,18,20
2481,1,35,14
2482,0,50,3
2483,1,56,13
2484,1,45,5
2485,1,35,14
2486,1,18,12
2487,1,45,7
2488,0,45,2
2489,0,35,9
2490,1,25,12
2491,1,35,7
2492,0,45,2
2493,1,45,2
2494,1,18,4
2495,0,18,4
2496,1,50,1
2497,0,50,14
2498,1,56,18
2499,1,50,0
2500,1,56,1
2501,1,25,15
2502,1,56,13
2503,1,35,17
2504,1,25,7
2505,1,25,7
2506,0,25,14
2507,1,25,4
2508,0,35,3
2509,1,25,5
2510,1,25,7
2511,1,25,7
2512,0,45,14
2513,1,56,1
2514,1,56,14
2515,1,45,12
2516,0,45,6
2517,0,35,9
2518,1,25,7
2519,0,45,2
2520,0,56,2
2521,1,35,17
2522,1,18,11
2523,1,25,17
2524,0,56,9
2525,0,35,1
2526,1,56,13
2527,1,35,15
2528,1,56,0
2529,0,35,9
2530,1,18,0
2531,0,45,7
2532,0,56,13
2533,0,25,3
2534,0,50,6
2535,0,56,2
2536,1,56,13
2537,1,35,11
2538,1,56,13
2539,1,35,7
2540,0,45,6
2541,0,35,5
2542,0,45,13
2543,0,35,0
2544,1,45,1
2545,1,56,13
2546,0,56,13
2547,0,35,0
2548,0,35,6
2549,1,56,13
2550,1,50,7
2551,1,25,12
2552,0,25,9
2553,1,25,7
2554,1,25,1
2555,1,56,7
2556,1,25,4
2557,0,18,19
2558,1,56,17
2559,1,18,10
2560,0,45,6
2561,1,25,15
2562,1,18,0
2563,1,45,13
2564,0,35,20
2565,1,35,5
2566,1,35,17
2567,1,25,0
2568,1,25,17
2569,1,45,0
2570,0,56,14
2571,1,35,17
2572,1,35,14
2573,1,45,16
2574,1,50,6
2575,1,35,7
2576,1,18,17
2577,1,25,7
2578,1,50,7
2579,1,35,15
2580,0,45,1
2581,1,25,11
2582,0,25,1
2583,1,35,7
2584,0,56,1
2585,1,45,15
2586,1,25,20
2587,1,35,7
2588,0,56,13
2589,1,25,0
2590,1,18,4
2591,1,18,1
2592,1,50,7
2593,1,56,16
2594,1,35,7
2595,1,18,4
2596,1,50,7
2597,0,50,0
2598,1,25,17
2599,1,25,12
2600,1,25,14
2601,1,35,16
2602,1,45,12
2603,1,25,17
2604,1,25,0
2605,1,35,7
2606,1,50,7
2607,0,56,0
2608,0,25,1
2609,0,50,12
2610,1,45,7
2611,1,25,3
2612,0,45,3
2613,1,35,1
2614,1,25,7
2615,1,25,7
2616,1,35,7
2617,0,45,15
2618,0,18,4
2619,1,35,12
2620,1,18,4
2621,1,18,0
2622,0,35,6
2623,1,56,1
2624,0,35,0
2625,1,35,7
2626,1,56,1
2627,1,25,1
2628,0,25,2
2629,1,25,11
2630,0,18,5
2631,0,50,1
2632,1,56,0
2633,0,35,9
2634,1,56,1
2635,1,35,0
2636,1,18,12
2637,0,35,20
2638,1,25,14
2639,0,25,6
2640,1,35,12
2641,1,25,6
2642,1,25,0
2643,1,45,17
2644,1,18,15
2645,1,25,7
2646,1,45,17
2647,0,35,11
2648,1,25,17
2649,1,25,16
2650,1,45,7
2651,1,56,14
2652,1,35,20
2653,1,25,7
2654,0,35,9
2655,1,35,7
2656,1,56,13
2657,0,1,10
2658,1,25,7
2659,1,35,14
2660,1,56,17
2661,1,56,13
2662,1,25,17
2663,0,25,4
2664,1,35,7
2665,1,35,11
2666,1,45,16
2667,0,35,6
2668,0,25,4
2669,1,45,0
2670,1,35,6
2671,0,35,12
2672,1,35,7
2673,1,35,7
2674,1,25,4
2675,1,35,18
2676,1,56,20
2677,0,35,7
2678,1,25,6
2679,0,18,4
2680,1,25,12
2681,0,25,4
2682,1,18,4
2683,1,35,7
2684,0,18,0
2685,1,45,7
2686,1,25,0
2687,1,1,10
2688,1,25,17
2689,1,25,12
2690,1,25,7
2691,1,18,4
2692,0,18,4
2693,1,56,13
2694,1,18,4
2695,1,35,11
2696,1,25,7
2697,0,50,17
2698,0,25,2
2699,0,56,13
2700,1,25,7
2701,1,45,1
2702,1,45,6
2703,1,35,11
2704,1,56,13
2705,1,25,1
2706,0,25,1
2707,1,56,13
2708,1,25,7
2709,0,25,0
2710,1,35,17
2711,0,25,4
2712,0,18,19
2713,1,25,7
2714,1,18,4
2715,0,50,4
2716,0,50,4
2717,1,25,4
2718,0,25,4
2719,1,25,12
2720,1,35,0
2721,1,45,14
2722,1,35,7
2723,0,25,9
2724,0,45,2
2725,1,35,7
2726,1,45,11
2727,1,25,11
2728,1,35,12
2729,1,50,7
2730,1,35,11
2731,1,35,7
2732,1,45,17
2733,1,45,17
2734,0,18,4
2735,1,25,7
2736,1,45,12
2737,1,25,3
2738,0,50,2
2739,0,35,7
2740,1,45,17
2741,1,25,14
2742,1,25,17
2743,1,25,14
2744,1,18,17
2745,0,35,1
2746,1,50,14
2747,0,18,4
2748,1,25,4
2749,1,25,12
2750,0,25,15
2751,0,25,16
2752,1,25,15
2753,0,50,20
2754,1,50,12
2755,1,35,7
2756,1,18,4
2757,1,25,2
2758,1,56,8
2759,1,25,7
2760,1,56,0
2761,1,35,6
2762,1,50,16
2763,0,18,4
2764,1,25,7
2765,1,50,7
2766,1,45,7
2767,1,25,0
2768,1,25,17
2769,1,25,7
2770,1,35,1
2771,1,18,1
2772,1,35,17
2773,1,35,2
2774,1,25,1
2775,0,18,4
2776,1,25,14
2777,1,18,4
2778,1,56,13
2779,1,35,7
2780,1,25,17
2781,1,35,4
2782,0,18,4
2783,1,45,17
2784,1,50,20
2785,1,56,13
2786,1,25,4
2787,1,25,4
2788,1,56,1
2789,1,18,4
2790,1,25,20
2791,1,56,7
2792,1,18,4
2793,1,35,7
2794,1,25,2
2795,1,50,13
2796,1,25,14
2797,0,25,7
2798,1,35,20
2799,1,18,0
2800,0,18,4
2801,0,25,3
2802,1,35,20
2803,1,25,7
2804,0,35,0
2805,1,56,19
2806,1,1,10
2807,0,35,11
2808,1,56,16
2809,1,25,7
2810,0,1,10
2811,1,25,19
2812,1,25,17
2813,1,25,20
2814,1,35,7
2815,1,35,17
2816,1,25,7
2817,1,35,12
2818,1,25,12
2819,1,45,14
2820,0,35,0
2821,1,18,20
2822,1,50,7
2823,1,25,4
2824,1,18,4
2825,0,25,20
2826,1,35,12
2827,1,25,17
2828,1,18,4
2829,1,45,20
2830,1,35,7
2831,1,25,0
2832,1,25,17
2833,1,25,15
2834,1,35,1
2835,1,35,20
2836,1,25,12
2837,1,18,0
2838,1,18,1
2839,1,25,17
2840,1,25,0
2841,1,50,12
2842,1,35,17
2843,0,25,4
2844,1,25,20
2845,1,25,4
2846,0,18,4
2847,1,18,4
2848,1,25,0
2849,1,45,11
2850,1,18,20
2851,0,25,7
2852,1,25,12
2853,1,1,1
2854,0,18,4
2855,1,25,4
2856,1,35,11
2857,1,25,0
2858,0,1,10
2859,1,18,1
2860,1,35,17
2861,1,25,15
2862,1,45,7
2863,0,25,2
2864,0,35,3
2865,0,25,6
2866,1,25,7
2867,1,45,17
2868,1,35,12
2869,1,50,17
2870,1,50,18
2871,0,25,14
2872,1,25,20
2873,0,18,4
2874,0,35,20
2875,1,25,2
2876,1,25,17
2877,1,35,1
2878,0,50,20
2879,1,18,4
2880,1,18,12
2881,0,25,12
2882,1,18,20
2883,1,18,20
2884,0,50,3
2885,0,18,1
2886,1,18,4
2887,1,25,3
2888,1,25,14
2889,1,35,3
2890,1,35,7
2891,0,18,4
2892,1,25,4
2893,1,25,1
2894,1,18,4
2895,1,25,11
2896,1,18,14
2897,1,25,5
2898,1,18,4
2899,1,35,14
2900,1,18,12
2901,1,25,17
2902,1,25,12
2903,1,25,16
2904,1,25,4
2905,1,35,17
2906,1,35,19
2907,0,35,5
2908,1,18,2
2909,1,25,7
2910,1,1,19
2911,0,25,4
2912,0,18,4
2913,0,35,20
2914,1,25,4
2915,1,25,7
2916,1,45,2
2917,1,25,0
2918,1,25,12
2919,1,18,17
2920,1,25,2
2921,1,50,1
2922,1,25,17
2923,1,35,12
2924,0,18,4
2925,0,25,4
2926,0,18,2
2927,1,25,12
2928,1,25,2
2929,1,18,2
2930,1,50,17
2931,1,18,4
2932,1,25,12
2933,1,35,11
2934,0,35,20
2935,1,25,0
2936,0,18,4
2937,0,18,4
2938,0,25,0
2939,0,25,15
2940,1,25,0
2941,1,35,12
2942,0,50,1
2943,1,35,12
2944,0,18,4
2945,0,35,17
2946,1,35,16
2947,0,25,0
2948,1,18,14
2949,1,25,17
2950,1,18,0
2951,0,35,14
2952,1,25,4
2953,1,25,20
2954,1,18,2
2955,1,35,14
2956,1,25,12
2957,1,18,4
2958,1,25,7
2959,1,35,17
2960,1,18,4
2961,1,50,17
2962,1,35,3
2963,0,18,4
2964,1,25,17
2965,0,35,4
2966,0,25,4
2967,1,25,0
2968,0,18,0
2969,1,25,7
2970,1,18,4
2971,1,25,4
2972,1,25,4
2973,0,18,4
2974,1,18,4
2975,1,35,11
2976,1,18,20
2977,0,18,4
2978,1,35,20
2979,1,35,2
2980,1,45,7
2981,1,45,6
2982,1,25,4
2983,1,18,4
2984,1,25,4
2985,1,18,4
2986,1,25,4
2987,1,18,4
2988,0,18,6
2989,1,35,12
2990,1,35,12
2991,1,50,1
2992,1,18,4
2993,1,18,19
2994,1,35,5
2995,1,25,15
2996,1,18,0
2997,0,35,16
2998,0,25,1
2999,1,25,7
3000,1,25,4
3001,1,18,4
3002,1,45,11
3003,1,18,15
3004,0,18,4
3005,1,25,17
3006,1,18,4
3007,1,35,0
3008,1,18,4
3009,0,35,3
3010,1,25,12
3011,1,25,1
3012,1,25,12
3013,1,45,17
3014,1,35,7
3015,1,56,6
3016,1,18,12
3017,0,35,9
3018,1,35,0
3019,1,50,12
3020,0,35,7
3021,0,45,15
3022,1,25,17
3023,0,25,7
3024,1,35,17
3025,0,35,0
3026,0,18,4
3027,1,18,4
3028,1,1,10
3029,1,18,4
3030,1,35,1
3031,1,18,4
3032,1,25,0
3033,1,18,4
3034,0,18,1
3035,0,25,7
3036,1,56,13
3037,0,25,2
3038,0,35,2
3039,0,50,3
3040,1,25,8
3041,1,25,4
3042,1,56,1
3043,1,18,2
3044,1,35,16
3045,1,45,1
3046,1,1,4
3047,0,25,4
3048,1,18,2
3049,0,50,0
3050,1,35,12
3051,1,18,17
3052,1,35,12
3053,0,25,3
3054,1,18,4
3055,0,25,3
3056,1,25,18
3057,0,25,12
3058,1,18,12
3059,1,35,0
3060,0,35,1
3061,1,45,2
3062,1,18,4
3063,1,18,4
3064,1,35,17
3065,0,18,4
3066,1,18,4
3067,0,25,0
3068,0,35,9
3069,1,18,4
3070,0,18,4
3071,1,25,1
3072,1,50,1
3073,1,25,0
3074,1,25,0
3075,0,25,11
3076,1,35,17
3077,1,18,4
3078,0,35,1
3079,0,25,1
3080,1,25,20
3081,1,25,7
3082,0,35,6
3083,0,50,0
3084,1,25,16
3085,1,25,4
3086,1,18,12
3087,0,1,1
3088,0,25,4
3089,1,45,16
3090,1,25,2
3091,0,25,0
3092,1,35,15
3093,0,45,20
3094,1,35,0
3095,0,25,3
3096,0,45,3
3097,0,25,5
3098,1,25,4
3099,1,25,17
3100,0,25,6
3101,1,18,15
3102,1,25,12
3103,1,25,20
3104,1,18,17
3105,1,35,12
3106,1,25,0
3107,1,25,17
3108,1,50,6
3109,0,25,11
3110,1,25,0
3111,1,18,4
3112,1,18,12
3113,1,25,10
3114,1,18,5
3115,1,35,17
3116,1,25,12
3117,1,35,0
3118,1,25,0
3119,1,45,1
3120,1,18,4
3121,1,25,2
3122,0,25,7
3123,1,25,2
3124,1,25,12
3125,1,25,7
3126,1,25,2
3127,0,25,0
3128,1,18,2
3129,1,25,7
3130,1,25,7
3131,0,25,2
3132,1,35,7
3133,1,18,4
3134,1,18,4
3135,1,25,15
3136,0,25,4
3137,1,25,11
3138,1,35,17
3139,1,56,13
3140,0,25,4
3141,1,25,14
3142,1,25,20
3143,0,50,16
3144,0,25,7
3145,1,18,4
3146,1,25,0
3147,1,25,14
3148,1,18,20
3149,1,18,4
3150,0,25,3
3151,0,25,0
3152,1,18,4
3153,0,25,4
3154,0,25,4
3155,1,25,7
3156,1,35,7
3157,1,25,12
3158,1,25,15
3159,0,25,15
3160,1,25,17
3161,1,25,7
3162,1,25,1
3163,1,18,15
3164,1,18,12
3165,1,35,7
3166,1,18,4
3167,1,25,2
3168,0,35,5
3169,1,50,0
3170,1,25,0
3171,0,50,3
3172,1,18,12
3173,1,25,12
3174,0,18,14
3175,1,35,16
3176,1,25,17
3177,0,25,6
3178,0,35,5
3179,0,18,20
3180,1,25,14
3181,1,25,12
3182,1,25,12
3183,1,50,7
3184,0,25,18
3185,1,18,7
3186,1,50,1
3187,1,35,12
3188,1,56,13
3189,1,25,16
3190,1,1,17
3191,1,25,12
3192,1,18,4
3193,1,25,0
3194,1,25,15
3195,1,18,4
3196,0,18,4
3197,0,18,14
3198,1,25,12
3199,1,18,0
3200,0,25,1
3201,1,45,7
3202,0,18,4
3203,1,35,0
3204,1,45,16
3205,0,35,16
3206,1,18,20
3207,1,35,7
3208,1,25,14
3209,1,25,0
3210,0,45,0
3211,1,50,16
3212,0,25,17
3213,0,25,1
3214,0,56,7
3215,0,50,13
3216,1,35,1
3217,0,35,0
